dataset,path,arm,seed,orders,cap,calls,accepted,candidate_status,candidate_bound,deployed_bound,generation_seconds,cumulative_check_seconds
reference,revisions/2026-09-23-r24/results/reference/seed24502/neural_adam/record.json,neural_adam,24502,--,100,100,True,CERTIFIED,4.801597881964882e-06,4.801597881964882e-06,0.08092839799999751,0.039430963999990354
reference,revisions/2026-09-23-r24/results/reference/seed24502/neural_adam/record.json,neural_adam,24502,--,200,200,True,CERTIFIED,5.166001271206256e-08,5.166001271206256e-08,0.1609154680000131,0.052644191999974055
reference,revisions/2026-09-23-r24/results/reference/seed24502/neural_adam/record.json,neural_adam,24502,--,400,400,True,CERTIFIED,3.620556521255481e-08,3.620556521255481e-08,0.32105129900000406,0.06593644799997378
reference,revisions/2026-09-23-r24/results/reference/seed24502/tangent_adam/record.json,tangent_adam,24502,--,25,25,True,CERTIFIED,1.9603438783821762e-05,1.9603438783821762e-05,0.013399064999987331,0.013366204000021753
reference,revisions/2026-09-23-r24/results/reference/seed24502/tangent_adam/record.json,tangent_adam,24502,--,50,50,False,CERTIFIED,0.00029553946639948597,1.9603438783821762e-05,0.02580448300000171,0.02681885900000225
reference,revisions/2026-09-23-r24/results/reference/seed24502/tangent_adam/record.json,tangent_adam,24502,--,100,100,False,CERTIFIED,0.00021610779431258112,1.9603438783821762e-05,0.050221403999984204,0.04013997900000277
reference,revisions/2026-09-23-r24/results/reference/seed24502/tangent_adam/record.json,tangent_adam,24502,--,200,200,False,CERTIFIED,3.5455227198610835e-05,1.9603438783821762e-05,0.09910924799999066,0.053422576000002664
reference,revisions/2026-09-23-r24/results/reference/seed24502/tangent_adam/record.json,tangent_adam,24502,--,400,400,True,CERTIFIED,8.427594421434039e-06,8.427594421434039e-06,0.1973697189999939,0.06693713699999648
reference,revisions/2026-09-23-r24/results/reference/seed24502/white_adam/record.json,white_adam,24502,--,25,25,True,CERTIFIED,0.637400155387161,0.637400155387161,0.01332794300000728,0.013543639000005214
reference,revisions/2026-09-23-r24/results/reference/seed24502/white_adam/record.json,white_adam,24502,--,50,50,True,CERTIFIED,0.6317612344631415,0.6317612344631415,0.025696382999996104,0.0270514209999817
reference,revisions/2026-09-23-r24/results/reference/seed24502/white_adam/record.json,white_adam,24502,--,100,100,True,CERTIFIED,0.6233767186835278,0.6233767186835278,0.05017644299999802,0.040165035000001126
reference,revisions/2026-09-23-r24/results/reference/seed24502/white_adam/record.json,white_adam,24502,--,200,200,True,CERTIFIED,0.604432941010424,0.604432941010424,0.09895522499999743,0.05968715899999211
reference,revisions/2026-09-23-r24/results/reference/seed24502/white_adam/record.json,white_adam,24502,--,400,400,True,CERTIFIED,0.5646301977734637,0.5646301977734637,0.1957500100000118,0.07285371300000065
failure,revisions/2026-09-23-r24/results/failure/direct_restart/record.json,direct_restart,23203,--,25,4,False,CERTIFIED,0.010503066636505133,0.010503067109813415,0.012490761000009343,2.142522738999986
failure,revisions/2026-09-23-r24/results/failure/direct_restart/record.json,direct_restart,23203,--,50,4,False,CERTIFIED,0.010503066636505133,0.010503067109813415,0.012490761000009343,4.282735899999977
failure,revisions/2026-09-23-r24/results/failure/direct_restart/record.json,direct_restart,23203,--,100,4,False,CERTIFIED,0.010503066636505133,0.010503067109813415,0.012490761000009343,6.419140421999998
failure,revisions/2026-09-23-r24/results/failure/direct_restart/record.json,direct_restart,23203,--,200,4,False,CERTIFIED,0.010503066636505133,0.010503067109813415,0.012490761000009343,8.567631090999981
failure,revisions/2026-09-23-r24/results/failure/direct_restart/record.json,direct_restart,23203,--,400,4,False,CERTIFIED,0.010503066636505133,0.010503067109813415,0.012490761000009343,10.70405947599997
failure,revisions/2026-09-23-r24/results/failure/regenerated/record.json,regenerated,23203,--,25,25,True,CERTIFIED,0.010503332866558692,0.010503332866558692,0.08413901900001974,2.194870352999999
failure,revisions/2026-09-23-r24/results/failure/regenerated/record.json,regenerated,23203,--,50,50,False,CERTIFIED,0.01050308646410847,0.010503332866558692,0.16396905900001002,4.376900368999998
failure,revisions/2026-09-23-r24/results/failure/regenerated/record.json,regenerated,23203,--,100,92,False,CERTIFIED,0.010503067109813415,0.010503332866558692,0.2988636460000009,6.587895322999998
failure,revisions/2026-09-23-r24/results/failure/regenerated/record.json,regenerated,23203,--,200,92,False,CERTIFIED,0.010503067109813415,0.010503332866558692,0.2988636460000009,8.766265229999988
failure,revisions/2026-09-23-r24/results/failure/regenerated/record.json,regenerated,23203,--,400,92,False,CERTIFIED,0.010503067109813415,0.010503332866558692,0.2988636460000009,10.933732221999975
failure,revisions/2026-09-23-r24/results/failure/restart_tighter/record.json,restart_tighter,23203,--,25,25,False,CERTIFIED,0.010503066818239539,0.010503067109813415,0.08247067399997832,2.155225004999977
failure,revisions/2026-09-23-r24/results/failure/restart_tighter/record.json,restart_tighter,23203,--,50,43,False,CERTIFIED,0.010503066797939555,0.010503067109813415,0.14078790499999627,4.301735511999965
failure,revisions/2026-09-23-r24/results/failure/restart_tighter/record.json,restart_tighter,23203,--,100,43,False,CERTIFIED,0.010503066797939555,0.010503067109813415,0.14078790499999627,6.456086753999983
failure,revisions/2026-09-23-r24/results/failure/restart_tighter/record.json,restart_tighter,23203,--,200,43,False,CERTIFIED,0.010503066797939555,0.010503067109813415,0.14078790499999627,8.629088110999987
failure,revisions/2026-09-23-r24/results/failure/restart_tighter/record.json,restart_tighter,23203,--,400,43,False,CERTIFIED,0.010503066797939555,0.010503067109813415,0.14078790499999627,10.771664911999977
failure,revisions/2026-09-23-r24/results/failure/scaled/record.json,scaled,23203,--,25,25,True,CERTIFIED,0.00263968629004463,0.00263968629004463,0.08849875100000304,2.1517146720000255
failure,revisions/2026-09-23-r24/results/failure/scaled/record.json,scaled,23203,--,50,50,True,CERTIFIED,0.0026053191033168503,0.0026053191033168503,0.1775122349999947,4.303353265000027
failure,revisions/2026-09-23-r24/results/failure/scaled/record.json,scaled,23203,--,100,100,True,CERTIFIED,0.0025572892070222513,0.0025572892070222513,0.352111261999994,6.469827271000014
failure,revisions/2026-09-23-r24/results/failure/scaled/record.json,scaled,23203,--,200,200,True,CERTIFIED,0.002556352432317333,0.002556352432317333,0.7079341849999992,8.62856406900002
failure,revisions/2026-09-23-r24/results/failure/scaled/record.json,scaled,23203,--,400,400,True,CERTIFIED,0.0025548266884827258,0.0025548266884827258,1.4222452770000018,10.799946494000011
