case,method,grid_or_nodes,cumulative_seconds,lower,upper,width
warranty0,budget2.0,89,0.5879436829999918,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,91,0.5955724589999818,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,93,0.6031246300000248,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,95,0.6108631509999896,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,97,0.6248341500000265,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,99,0.638744728000006,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,101,0.6464168190000237,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,103,0.6604263660000242,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,105,0.6745023429999719,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,107,0.6885425149999946,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,109,0.6963185629999771,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,111,0.7039263170000254,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,113,0.7117842979999978,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,115,0.7257302389999722,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,117,0.7396102409999799,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,119,0.7472910960000263,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,121,0.7613343329999793,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,123,0.7753449609999734,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,125,0.7896299519999843,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,127,0.8032792970000173,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,129,0.8171124689999942,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,131,0.8309214839999868,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,133,0.8449349969999957,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,135,0.8588731259999918,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,137,0.8727612700000122,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,139,0.8866702259999784,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,141,0.8943807850000098,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,143,0.9082998750000115,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,145,0.9222955710000065,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,147,0.9361749930000087,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,149,0.9500525810000227,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,151,0.9637032780000254,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,153,0.9774858939999831,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,155,0.9914073179999718,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,157,1.0053336600000193,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,159,1.0193801120000217,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,161,1.0334145859999921,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,163,1.0474340769999912,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,165,1.0552396589999944,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,167,1.0693999729999746,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,169,1.0835261240000023,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,171,1.0975377539999727,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,173,1.1116230449999875,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,175,1.1252042579999966,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,177,1.1388308489999872,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,179,1.152242856999976,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,181,1.1658854120000228,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,183,1.1797048230000087,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,185,1.1933510939999792,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,187,1.2070287419999772,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,189,1.2206892039999957,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,191,1.2343634360000237,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,193,1.2478632770000218,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,195,1.2617518420000238,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,197,1.2755249130000266,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,199,1.2892015589999914,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,201,1.3029116160000171,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,203,1.316964368000015,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,205,1.3310689369999977,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,207,1.344609819000027,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,209,1.3583980129999986,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,211,1.3725288420000084,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,213,1.3862409019999973,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,215,1.4001221760000249,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,217,1.4139236699999742,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,219,1.4276900009999736,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,221,1.4414374830000156,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,223,1.4552313059999733,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,225,1.4688001299999769,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,227,1.4826209930000118,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,229,1.496369527000013,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,231,1.510098352,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,233,1.5247997690000261,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,235,1.5393215149999833,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,237,1.553498654000009,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,239,1.5613155330000268,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,241,1.5704064369999742,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,243,1.5838685209999994,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,245,1.5915272619999996,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,247,1.6053905890000237,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,249,1.6191873650000161,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,251,1.6328154390000122,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,253,1.6464456150000046,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,255,1.6601096329999905,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,257,1.6735178449999921,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,259,1.6871545619999893,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,261,1.7008314779999978,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,263,1.714529887000026,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,265,1.7281700190000038,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,267,1.7421945080000114,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,269,1.756246549000025,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,271,1.7638504870000133,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,273,1.7714401549999934,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,275,1.7850431499999786,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,277,1.7927898440000263,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,279,1.8069547840000268,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,281,1.82069063900002,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,283,1.8343906509999783,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,285,1.848100948000024,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,287,1.8617810790000249,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,289,1.8754005700000107,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,291,1.8891569159999904,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,293,1.903022615999987,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,295,1.9167897589999825,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,297,1.930579985999998,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,299,1.9445561320000024,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,301,1.9585715879999839,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,303,1.9660129619999793,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,305,1.9796644009999795,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,307,1.9873130369999785,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,309,2.0009725770000273,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,1,0.06371767499996395,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,3,0.07798938499996666,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,5,0.09215347299999621,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,7,0.10642860799998743,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,9,0.12079481000000669,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,11,0.1348880809999855,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,13,0.14909526399998185,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,15,0.1632006539999793,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,17,0.17747128199999906,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,19,0.18521728399997528,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,21,0.19918488700000125,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,23,0.2068503680000049,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,25,0.22119346499999892,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,27,0.22894110900000442,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,29,0.23697452299995803,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,31,0.2509301079999773,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,33,0.2586332349999907,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,35,0.26641700400000445,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,37,0.2802328679999846,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,39,0.2939428039999825,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,41,0.30163191999997707,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,43,0.3152340240000058,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,45,0.3291364579999936,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,47,0.33695141399999784,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,49,0.3506655659999751,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,51,0.36433444899995493,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,53,0.3784197189999645,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,55,0.3925811789999898,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,57,0.40627655200000845,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,59,0.4199989359999563,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,61,0.4341091430000006,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,63,0.44798628999996026,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,65,0.46175230000000056,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,67,0.4693846209999606,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,69,0.47692297099996495,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,71,0.48465868699997827,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,73,0.49864352599996664,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,75,0.5124594299999785,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,77,0.5264246399999593,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,79,0.5340569009999854,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,81,0.5417118359999904,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,83,0.5495485839999787,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,85,0.5635471630000097,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,87,0.5774663329999612,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,89,0.5914521029999946,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,91,0.5992360019999978,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,93,0.6067816529999845,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,95,0.6145075649999967,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,97,0.6283568999999716,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,99,0.6422543069999733,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,101,0.6502935089999937,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,103,0.6642307059999553,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,105,0.6782544629999734,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,107,0.6922438889999967,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,109,0.7000201760000095,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,111,0.7076539599999592,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,113,0.7154637570000091,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,115,0.7294400029999792,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,117,0.7434413770000106,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,119,0.7512751799999933,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,121,0.7653176759999951,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,123,0.7794536119999975,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,125,0.7938148359999673,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,127,0.8074971599999685,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,129,0.8212344359999975,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,131,0.835123330999977,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,133,0.8491745089999654,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,135,0.86317647300001,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,137,0.8772462599999926,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,139,0.8912207429999626,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,141,0.8989881470000114,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,143,0.9130699709999703,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,145,0.9271445949999588,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,147,0.941183293999984,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,149,0.9552085039999838,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,151,0.9689919200000077,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,153,0.9827977589999932,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,155,0.9969048819999671,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,157,1.0109702109999716,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,159,1.025062601000002,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,161,1.0390641149999738,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,163,1.053120200999956,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,165,1.060886542999981,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,167,1.0750188639999578,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,169,1.089122189999955,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,171,1.1035051469999644,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,173,1.1175752839999973,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,175,1.131021412999985,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,177,1.1448031969999874,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,179,1.1583577380000065,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,181,1.1722327519999567,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,183,1.1861105599999746,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,185,1.1998514019999789,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,187,1.2138195150000115,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,189,1.2276949189999868,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,191,1.2415092719999734,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,193,1.2551285509999843,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,195,1.2688790469999844,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,197,1.282613480000009,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,199,1.2963961639999866,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,201,1.310157586999992,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,203,1.324328525999988,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,205,1.3385101000000077,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,207,1.3521933449999892,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,209,1.3660414979999587,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,211,1.3797733369999605,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,213,1.3936093719999576,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,215,1.4076034039999854,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,217,1.421590445999982,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,219,1.4357546040000102,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,221,1.4496438389999753,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,223,1.4634789429999842,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,225,1.4771703000000116,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,227,1.491141127999981,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,229,1.5050571929999705,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,231,1.5189029729999675,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,233,1.532734540999968,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,235,1.546839981000005,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,237,1.5610173289999807,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,239,1.568605563999995,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,241,1.5762030719999984,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,243,1.589728119999961,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,245,1.597558638999999,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,247,1.6115738229999579,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,249,1.6252755859999866,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,251,1.6389831879999974,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,253,1.6526588019999622,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,255,1.6663972499999886,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,257,1.6798881770000094,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,259,1.6935954879999713,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,261,1.7074026999999887,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,263,1.7211271869999791,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,265,1.734811613999966,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,267,1.7487785760000065,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,269,1.7628117470000007,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,271,1.7707382410000037,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,273,1.7784216379999975,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,275,1.7920712229999936,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,277,1.7999083020000057,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,279,1.8140796710000018,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,281,1.82788767400001,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,283,1.8417747959999815,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,285,1.855637129999991,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,287,1.86956074699998,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,289,1.8832222789999946,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,291,1.8970088499999633,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,293,1.9108290309999916,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,295,1.9245646249999595,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,297,1.938318446999972,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,299,1.952312638999956,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,301,1.9663976679999564,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,303,1.9739031089999912,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,305,1.9876423979999913,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,307,1.995324764999964,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,309,2.009159468000007,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,311,2.023146699999984,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,313,2.037063706999959,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,315,2.051019040999961,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,317,2.0650701989999902,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,319,2.079035848999979,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,321,2.0930543480000097,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,323,2.1010162849999574,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,325,2.115207092999981,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,327,2.1292661229999794,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,329,2.1434680279999725,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,331,2.157562401000007,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,333,2.1653427449999754,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,335,2.1796976489999906,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,337,2.1874731259999862,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,339,2.201621579999994,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,341,2.209339469999975,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,343,2.2233342729999777,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,345,2.2310541459999627,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,347,2.2449617589999775,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,349,2.2590292009999757,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,351,2.2730562939999572,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,353,2.2871970769999734,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,355,2.3013081549999583,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,357,2.315425833000006,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,359,2.3296266759999753,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,361,2.337443774999997,3.1076252138497438,3.110699775516721,0.003074561666977001
